URL,Title,Rating,Reviews,Original Price,Price,Price/Oz,SNAP Eligible
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Alexia Butternut Squash Risotto with Parmesan Cheese and Sea Salt, Frozen Side, 12 oz",4.2,862,$5.79,$4.99,$0.42,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meals, 3 Cheese and Kale Bake Bowl, Made with Organic Rice Pasta and Veggies, Gluten Free, 8.5oz",4.7,"1,246",,$5.99,$0.70,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"SkinnyPop Original Popcorn, 4.4oz Grocery Size Bags, Skinny Pop, Healthy Popcorn Snacks, Gluten Free",4.7,"11,397",,$3.59,$0.82,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Natures Path, Toaster Pastries Frosted Wildberry Acai Organic 6 Count, 11 Ounce",4.2,"2,321",,$4.29,$0.39,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Mexican Casserole Bowl, Made with Organic Tomatoes, Corn and Black Beans, Gluten Free, 9.5 oz.",4.5,"1,826",,$5.99,$0.63,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Pad Thai, Made with Organic Rice Noodles, Broccoli and Carrots, Vegan & Gluten Free, 9.5 oz",4.3,"4,046",$6.49,$5.99,$0.63,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"California Pizza Kitchen White Recipe Frozen Pizza, Crispy Thin Crust Pizza, 13.4 OZ",4.3,"1,695",$9.29,$8.69,$0.65,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Jimmy Dean Delights Turkey Sausage Breakfast Bowl, Single Serve (Frozen)",4.5,"2,543",,$3.39,$0.48,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Brown Rice, Black-Eyed Peas & Veggies Bowl, Made with Organic Tomatoes and Mushrooms, Gluten Free, 9 oz",4.5,839,,$5.99,$0.67,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Jimmy Dean Delights Broccoli Cheese Egg'Wich, 4 Count",4.2,"1,058",,$7.69,$0.47,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"California Pizza Kitchen Margherita Recipe Vegetarian Meatless Frozen Pizza, Crispy Thin Crust Pizza, 15.5 OZ, 3 slices",4.4,"2,391",$9.29,$8.69,$0.56,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Roasted Poblano Enchilada Entree, Gluten Free, 9.1 oz.",4.4,"1,081",,$5.99,$0.66,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Jimmy Dean Snack Size Sausage Biscuit Sandwiches, 10 Count (Frozen)",4.6,"2,369",,$6.69,$0.39,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Chili Mac and Cheese Pasta Bowl, Made with Organic Rice Pasta, Tomatoes and Beans, Gluten Free, 9 oz.",4.4,"2,713",$6.79,$5.99,$0.67,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Sabra Singles Classic Guacamole, Great for On the Go Snacks and Lunches, 2 Oz Mini Cup (Pack of 4)",4.6,"6,140",,$4.99,$0.62,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Deep Indian Kitchen, Chicken Curry Rice, 9oz (Frozen)",4.3,512,,$6.69,$0.74,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Welch's Fruit Snacks, Mixed Fruit, Gluten Free, Bulk Pack, 0.9 oz Individual Single Serve Bags 40 Count (Pack of 1)",4.8,"92,980",,$10.29,$0.26,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Tyson Fully Cooked Southern Style Chicken Tenders, 25 oz. (Frozen)",4.6,"10,585",$11.99,$11.29,$7.23,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Tyson Fully Cooked Honey Battered Chicken Breast Tenders, 25.5 Oz (Frozen)",4.4,"5,463",$8.79,$7.69,$4.83,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Capri Sun Pacific Cooler Mixed Fruit Flavored Juice Drink Blend, 10 ct Box, 6 fl oz Pouches",4.8,"31,208",,$4.19,$0.07,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Jimmy Dean Meat Lovers Breakfast Bowl, Single Serve (Frozen)",4.6,"5,174",,$3.39,$0.48,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Tyson Fully Cooked Chicken Nuggets, Frozen Chicken Nuggets, 2 lb",4.7,"15,128",,$7.69,$3.85,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Jose Ole Flour Taquitos, Beef & Cheese, 22.5 Ounce, Frozen",4.5,"3,004",,$7.49,$0.33,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Banquet Frozen Pot Pie Dinner, Chicken, 7 oz",4.5,"4,575",,$1.49,$0.21,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Swiss Miss Indulgent Collection White Chocolate Flavored Hot Drink Mix, 1.38 oz 8 ct, 11.04 oz",4.6,"25,106",,$3.59,$0.33,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Original, 7oz Box (1 Box)",4.7,"2,641",$3.99,$3.49,$0.50,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Banquet Frozen Pot Pie Dinner,Turkey, 7 oz",4.4,"4,621",,$1.49,$0.21,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Strawberry, 13.5oz Box (8 Pop-Tarts)",4.7,"8,135",,$3.79,$0.28,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Totino's Pizza Rolls, Pepperoni, 50 ct, 24.8 oz (frozen)",4.7,"3,246",,$6.79,$0.27,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Bagel Bites Bagel Dogs with Oscar Mayer Frozen Snacks, 12 ct Box",4.5,"4,298",,$6.79,$0.57,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Tyson Fully Cooked Fun Dinosaur Chicken Nuggets, 29 oz (Frozen)",4.7,"8,074",$8.79,$7.69,$4.24,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Jimmy Dean Blueberry Pancakes And Sausage On A Stick Frozen Breakfast 12 Count,4.7,"3,493",,$10.29,$0.34,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Zatarain's Bourbon Chicken Pasta (Frozen Meal), 10.5 oz",4.2,229,,$4.09,$0.39,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Minute Maid, Berry Punch Juice Drink, 59 oz",4.8,"15,402",,$1.99,$0.03,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Stouffer's Lasagna with Meat Sauce Frozen Meal,4.6,"3,491",$5.99,$5.39,$0.28,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Post Fruity Pebbles, 15 Ounce",4.8,"5,274",,$4.69,$0.31,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Original Cinnamon Toast Crunch Breakfast Cereal, Crispy Cinnamon Cereal, 16.8 oz. Large Size Box",4.8,"12,006",,$6.99,$0.42,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Velveeta Original Microwavable Shells & Cheese Cups 8-2.39 oz cups,4.7,"31,974",,$11.29,$0.59,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Totino's Pizza Rolls, Combination, Frozen Snacks, 24.8 oz, 50 ct",4.6,"2,524",,$6.79,$0.27,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Annie's Three Cheese Mini Frozen Pizza Bagels, 6.65 oz, 9 ct",4.3,"5,243",,$7.69,$1.16,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,Lean Cuisine Favorites Glazed Turkey Tenderloins Frozen Meal,4.4,959,,$3.99,$0.44,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Sweet Earth General Tso's Tofu Frozen Bowl, 9 Oz",4.2,"1,234",,$4.99,$0.55,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Pad Thai, Made with Organic Rice Noodles, Broccoli and Carrots, Vegan & Gluten Free, 9.5 oz",4.3,"4,046",$6.49,$5.99,$0.63,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"365 by Whole Foods Market, Burrito Bean Rice, 6 Ounce",4.3,"4,626",,$2.99,$0.50,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,Lean Cuisine Cheese Ravioli Frozen Meal,4.4,"2,130",,$3.59,$0.42,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Jimmy Dean Delights Broccoli Cheese Egg'Wich, 4 Count",4.2,"1,058",,$7.69,$0.47,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Chili Mac and Cheese Pasta Bowl, Made with Organic Rice Pasta, Tomatoes and Beans, Gluten Free, 9 oz.",4.4,"2,713",$6.79,$5.99,$0.67,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Healthy Choice Café Steamers Grilled Chicken Pesto With Vegetables Frozen Meal, 9.9 oz.",4.5,"1,579",$4.29,$3.79,$0.38,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,Lean Cuisine Favorites Spaghetti With Meat Sauce Frozen Meal,4.5,"2,075",,$3.79,$0.33,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Marie Callender's Frozen Meal, Chicken Pot Pie, 15 oz",4.6,"3,251",,$4.69,$0.31,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Jack Link’s Beef Jerky, Zero Sugar, Paleo Friendly Snack with No Artificial Sweeteners, 13g of Protein, (Packaging May Vary), 2.3 Oz",4.1,406,,$5.79,$2.52,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Cheese Enchilada Dinner with Black Beans and Corn, Gluten Free 9 oz.",4.5,"3,046",,$5.99,$0.67,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Marie Callender's Aged Cheddar Cheesy Chicken & Rice Bowl, Frozen Meals, 12 oz, (frozen)",4.4,"1,962",,$4.29,$0.36,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Jell-O Chocolate Vanilla Swirls Sugar Free Ready-to-Eat Pudding Cups Snack, 4 ct Cups",4.6,"6,176",,$2.79,$0.70,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Coca-Cola, Coke Soda, 12 Ounce (Pack of 12)",4.8,"10,100",,$8.99,$0.06,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Grown in Idaho Super Crispy Steak Cut Fries, 28 oz (Frozen)",4.7,"4,435",,$5.99,$0.21,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Healthy Choice Cafe Steamers Chicken Margherita with Balsamic, Frozen Meal, 9.5 oz",4.5,"1,482",$4.29,$3.79,$0.40,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Caulipower, Pizza Veggie, 10.9 Ounce",4.3,"2,551",,$8.49,$0.78,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Healthy Choice Simply Steamers Grilled Chicken Marsala, Frozen Meal, 9.9 oz",4.4,"1,496",,$4.69,$0.47,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Alexia Crispy Rosemary Fries with Sea Salt, Non-GMO Ingredients, 16 oz (Frozen)",4.5,"11,981",$6.99,$6.49,$0.41,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Amazon Brand - Aplenty, General Tso's Chicken, 22 oz (Frozen)",4.2,"1,185",,$7.47,$0.34,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"vitaminwater zero sugar Look Blueberry Hibiscus, 20 Fl Oz",4.6,"23,891",,$1.89,$0.09,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Evol Chicken Enchilada Bake, Single Serve, Gluten Free, 20 Grams of Protein Per Serving, 9 oz (frozen)",4.2,"1,578",,$4.69,$0.52,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Amy's Frozen Meals, Cheese Enchilada Entree, Gluten Free, 9 oz.",4.5,"5,103",,$5.99,$0.67,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Vegan, Gluten Free, Organic Lentil, 14.5 Ounce",4.6,"1,991",,$4.39,$0.30,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Frozen Meals, Veggie Loaf and Organic Mashed Potatoes, Made with Mushrooms and Broccoli, Vegan & Gluten Free, 10 oz.",4.3,704,$6.79,$5.99,$0.60,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Vegan, Organic Minestrone, (Pasta, Beans and Veggies) Low Fat, 14.1 oz",4.5,437,,$4.59,$0.33,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Refried Beans, Traditional, Gluten Free, Organic & Vegetarian, 15.4 Ounce",4.7,994,,$4.39,$0.29,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Chili, Black Bean, Medium Spice, Gluten Free & Organic Vegetarian Chili, Low Fat, 14.7 Oz",4.6,741,,$4.59,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Chili, Spicy Organic Vegetarian Chili, Gluten Free, 14.7 Oz",4.5,"6,218",,$4.59,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,One 15.4 oz Amy's Organic Refried Vegetarian Black Beans,4.7,"1,086",,$4.39,$0.29,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Chili, Medium Spice, Gluten Free & Organic Vegetarian Chili, 14.7 Oz",4.5,"2,021",,$4.59,$0.31,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Broccoli Pot Pie with Cheddar Cheese Sauce, 7.5 Ounce",4.2,835,$5.99,$5.39,$0.72,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Soup, Organic Black Bean Vegetable, Low Fat, Vegan & Gluten Free, 14.5 oz",4.5,"1,059",,$4.39,$0.30,Yes
https://www.amazon.com/s?k=amy%27s+kitchen&i=grocery&bbn=10329849011&rh=p_89%3AAmy%27s,"Amy's Refried Beans, Traditional, Light in Sodium, Gluten Free, Organic & Vegetarian, 15.4 Ounce",4.6,477,,$4.39,$0.29,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"365 by Whole Foods Market, Ravioli Spinach Ricotta Organic, 22 Ounce",4.3,"3,522",,$6.49,$0.30,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Lean Cuisine Frozen Meal Ricotta Cheese Spinach Ravioli, Protein Kick Microwave Meal, Cheese and Ravioli Dinner, Frozen Dinner for One, 8 oz",4.4,"1,772",$4.39,$3.79,$0.47,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Tyson Fully Cooked Crispy Chicken Strips, 25 oz (Frozen)",4.6,"4,927",$11.99,$11.29,$7.23,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Marie Callender's Frozen Meal, Chicken Pot Pie, 15 oz",4.6,"3,251",,$4.69,$0.31,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Broccoli Pot Pie with Cheddar Cheese Sauce, 7.5 Ounce",4.2,835,$5.99,$5.39,$0.72,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Deep Indian Kitchen, Chicken Tikka Masala, 9oz (Frozen)",4.5,663,,$6.69,$0.74,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,Jimmy Dean Delights Turkey Sausage Egg White and Cheese English Muffin Breakfast Sandwiches 4 Count (Frozen),4.5,"2,565",,$7.69,$0.38,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Healthy Choice Simply Steamers Chicken & Vegetable Stir Fry, Frozen Meal, 9.25 oz",4.4,"1,778",,$4.69,$0.51,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Healthy Choice Power Bowls Chicken Marinara With Riced Cauliflower Frozen Meal, Keto Friendly, 9.25 oz.",4.4,"1,106",,$4.99,$0.54,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Alexia Crispy Seasoned Potato Puffs Roasted Garlic and Cracked Black Pepper, 19 oz (Frozen)",4.6,"6,479",,$5.99,$0.32,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"vitaminwater zero Squeezed, 16.9 fl oz (pack of 6)",4.6,"23,891",,$7.49,$0.07,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Applegate, Natural Chicken & Sage Breakfast Sausage, 7oz (Frozen)",4.7,"1,692",,$6.29,$14.38,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Healthy Choice Cafe Steamers Frozen Dinner, Four Cheese Ravioli & Chicken Marinara, Packed with Protein, 10 Ounce",4.4,"1,592",$4.29,$3.79,$0.38,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,Lean Cuisine Favorites Glazed Turkey Tenderloins Frozen Meal,4.4,959,,$3.99,$0.44,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"El Monterey Chicken and Cheese Flour Taquitos, 21 Pack",4.5,"2,220",,$8.49,$0.40,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Jimmy Dean Simple Scrambles® Bacon, 5.35 oz.",4.5,"2,708",,$3.39,$0.63,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Healthy Choice Café Steamers Grilled Chicken Pesto With Vegetables Frozen Meal, 9.9 oz.",4.5,"1,579",$4.29,$3.79,$0.38,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Entrees, Chinese Noodles & Veggies in a Cashew Cream Sauce, 9.5 oz.",4.4,624,,$5.99,$0.63,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Amy's Frozen Meal, Country Cheddar Bowl, Made with Organic Potatoes, Carrots and Broccoli, 9.5 oz.",4.5,816,,$5.99,$0.63,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,Stouffer's Family Size Grandma's Chicken Vegetable Rice Bake Frozen Meal,4.5,"1,110",$11.99,$10.99,$0.31,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Jimmy Dean Sausage, Egg and Cheese Croissant Breakfast Sandwich, 8 Count (Frozen)",4.7,"9,491",$12.99,$11.49,$1.44,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Birds Eye Steamfresh Veggie Made 100% Vegetable Pasta, Rotini Alfredo, 10 oz (frozen)",4.3,715,,$4.79,$0.48,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Birds Eye Steamfresh Long Grain White Rice with Mixed Vegetables, 10 OZ",4.6,"1,684",,$2.49,$0.25,Yes
https://www.amazon.com/s?k=EVOL&i=grocery&bbn=10329849011,"Dole, Diced Pears in Juice, 4 Ounce (Pack of 4)",4.7,"2,183",,$4.39,$0.27,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Totino's Pizza Rolls, Triple Cheese, 50 ct, 24.8 oz (frozen)",4.5,"1,926",,$6.79,$0.27,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Dole Fruit Bowls, Mandarin Oranges in 100% Fruit Juice, 4 Ounce - 12 cups (Pack of 1)",4.7,"1,747",,$10.49,$0.22,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Farm Rich Breaded Mozzarella Cheese Sticks, Frozen, 24 Ounces",4.6,"8,532",,$8.29,$0.35,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Jimmy Dean Sausage, Egg and Cheese Croissant Breakfast Sandwich, 8 Count (Frozen)",4.7,"9,491",$12.99,$11.49,$1.44,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"LIFEWTR Premium Purified Water, pH Balanced with Electrolytes, 100% recycled plastic bottles, 33.8 Fl Oz, 1L (Pack of 6)",4.8,"22,887",,$9.29,$0.05,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Tyson Honey BBQ Chicken Strips, 25 oz (Frozen)",4.5,"2,725",$11.99,$11.29,$7.23,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,DEVOUR White Cheddar Mac & Cheese with Smoked Bacon Frozen Meal (12 oz Box),4.5,"1,536",,$4.29,$0.36,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,DIGIORNO Frozen Pizza - Frozen Pepperoni Pizza - 27.5 oz Rising Crust Pizza,4.7,"7,418",,$7.99,$0.29,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Cheetos Crunchy Flamin' Hot Cheese Flavored Snacks, 8.5 Ounce",4.8,"13,247",,$4.79,$0.56,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Kraft Original Flavor Macaroni and Cheese Meal (7.25 oz Box),4.7,"21,798",,$1.99,$0.27,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Jimmy Dean Biscuit & Sausage Gravy Breakfast Bowl, 9 oz.",4.4,"2,890",,$3.59,$0.40,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Pillsbury Toaster Strudel Patries, Strawberry, 6 ct, 11.7 oz",4.8,"7,208",,$3.49,$0.58,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Swiss Miss Salted Caramel Flavored Hot Cocoa Mix, 1.38 oz 8 ct",4.5,"5,715",,$2.49,$0.23,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Reese's Puffs Breakfast Cereal, Chocolate Peanut Butter with Whole Grain, 19.7 oz",4.8,"2,419",,$7.69,$0.39,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Post Cocoa Pebbles Cereal, 15 Oz",4.8,"4,775",,$5.79,$0.39,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Frank's RedHot Original Hot Sauce (Keto Friendly), 12 fl oz",4.8,"5,651",,$4.69,$0.39,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,Oscar Mayer Bologna Sliced Deli Sandwich Lunch Meat (16 oz Pack),4.6,"4,357",,$3.59,$3.59,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Jimmy Dean Pancakes and Sausage on a Stick Frozen Breakfast, 12 Count",4.7,"9,656",,$10.29,$0.86,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"White Castle, Beef Cheeseburger Sandwich, 11oz.",4.5,"3,310",,$5.99,$8.71,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Jimmy Dean Sausage, Egg And Cheese Biscuit Breakfast Sandwiches, 8 Count (Frozen)",4.6,"2,127",$12.99,$11.49,$1.44,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Maruchan Ramen Noodles Chicken Flavor, 3 Ounce, Pack of 6",4.7,"7,961",,$2.49,$0.14,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Grown in Idaho Crispy Potato Puffs, 28 oz (Frozen)",4.7,"3,306",,$5.99,$0.21,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,DIGIORNO Frozen Pizza - Three Meat Pizza - 29.8 oz Rising Crust Pizza,4.6,"2,546",,$7.99,$0.27,Yes
https://www.amazon.com/s?k=Hot+Pockets&i=grocery&bbn=10329849011,"Breakfast Pack Breakfast Cereal Multi-Pack With 8 Varieties, 9.14 oz, 8 ct",4.7,"2,649",$6.99,$6.49,$0.71,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Amazon Brand - Aplenty, Chicken Tikka Masala with Basmati Saffron Rice, 10 oz (Frozen)",4.4,"1,052",,$5.12,$0.51,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"WHITE CASTLE Burger, 29.28 oz (frozen)",4.6,"3,570",$15.99,$14.29,$0.89,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Marie Callender's Chicken Pot Pie, Frozen Meal, 10 oz",4.6,"11,146",,$3.69,$0.37,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Healthy Choice Cafe Steamers Grilled Chicken Marinara with Parmesan, Frozen Meal, 9.5 oz",4.5,"3,479",,$3.79,$0.40,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Coca-Cola, 7.5 fl oz (pack of 10)",4.8,"3,691",,$6.49,$0.09,Yes
https://www.amazon.com/s?k=Life+Cuisine&i=grocery&bbn=10329849011,"Healthy Choice Simply Steamers Chicken & Vegetable Stir Fry, Frozen Meal, 9.25 oz",4.4,"1,778",,$4.69,$0.51,Yes
