Company,Title,Location,Salary
Microsoft,Software Engineer II,"Redmond, Washington, United States","Software Engineering IC3- The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Product Manager,"Redmond, Washington, United States","Product Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Software Engineer II,"Redmond, Washington, United States","Software Engineering IC3- The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Software Engineer,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Software Engineer,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Software Engineer,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Critical Environment Program Manager - Business Operations,"Sydney, New South Wales, Australia",
Microsoft,Sr. HW Eng Program Manager,"Redmond, Washington, United States; Portland, Oregon, United States; Sunnyvale, California, United States; Austin, Texas, United States; Washington D.C., District of Columbia, United States","Technical Program Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,"Software Engineer II - CTJ, TS/SCI","Redmond, Washington, United States; Reston, Virginia, United States","Software Engineering IC2 - The typical base pay range for this role across the U.S. is USD $76,400 - $151,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $100,300 - $165,400 per year."
Microsoft,Software Engineer I/II,"Redmond, Washington, United States",
Microsoft,"Program Manager, Sustainability Analytics","Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States",
Microsoft,Software Engineer II,"Redmond, Washington, United States; Portland, Oregon, United States; Sunnyvale, California, United States; Austin, Texas, United States; Washington D.C., District of Columbia, United States","Software Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Principal Hardware Engineer,"Redmond, Washington, United States; Portland, Oregon, United States; Sunnyvale, California, United States; Austin, Texas, United States","Hardware Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Sr Hardware Program Manager,"Redmond, Washington, United States; Portland, Oregon, United States; Sunnyvale, California, United States; Austin, Texas, United States; Washington D.C., District of Columbia, United States","Technical Program Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Principal Hardware Product Manager,"Redmond, Washington, United States; Portland, Oregon, United States; Sunnyvale, California, United States; Austin, Texas, United States; Washington D.C., District of Columbia, United States; Atlanta, Georgia, United States; Jacksonville, Florida, United States","Hardware Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Software Engineering Manager,"Redmond, Washington, United States; Portland, Oregon, United States; Sunnyvale, California, United States; Austin, Texas, United States; Washington D.C., District of Columbia, United States","Software Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Engineer - Hardware Debug,"Redmond, Washington, United States; Portland, Oregon, United States; Sunnyvale, California, United States; Austin, Texas, United States; Washington D.C., District of Columbia, United States","Hardware Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Hardware Product Manager,"Redmond, Washington, United States; Austin, Texas, United States; Raleigh, North Carolina, United States; Sunnyvale, California, United States; Portland, Oregon, United States","Product Management IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Senior Software Engineer,"Redmond, Washington, United States; Portland, Oregon, United States; Austin, Texas, United States; Washington D.C., District of Columbia, United States; Atlanta, Georgia, United States; Boise, Idaho, United States; Jacksonville, Florida, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Technical Program Manager,"Redmond, Washington, United States; Austin, Texas, United States","Technical Program Management IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Technical Program Manager Specialist – Compliance,"Redmond, Washington, United States",
Microsoft,"Head of Production, Microsoft Casual Games","Redmond, Washington, United States","Game Producers M6 - The typical base pay range for this role across the U.S. is USD $158,500 - $276,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $202,800 - $304,200 per year."
Microsoft,Senior Supply Chain Manager,"Redmond, Washington, United States; Austin, Texas, United States","Sourcing Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Hardware Engineering Program Manager,"Austin, Texas, United States; Redmond, Washington, United States","Hardware Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Software Engineer,"Vancouver, British Columbia, Canada",
Microsoft,Sustainable Logistics Packaging Project Manager,"Redmond, Washington, United States","Fulfillment & Logistics IC5 - The typical base pay range for this role across the U.S. is USD $112,200 - $194,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $142,200 - $213,200 per year."
Microsoft,Senior Program Manager,"Redmond, Washington, United States; Austin, Texas, United States","Technical Program Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Security Customer Engineer,"Multiple Locations, Multiple Locations, United States; Redmond, Washington, United States; Atlanta, Georgia, United States; Houston, Texas, United States; Reston, Virginia, United States","Software Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Principal Product Manager,"Sunnyvale, California, United States",
Microsoft,Principal Software Engineering Manager,"Mountain View, California, United States",
Microsoft,Business Program Manager II,"Redmond, Washington, United States",
Microsoft,"Senior Product Manager - CTJ, TS/SCI Poly","Redmond, Washington, United States","Product Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Sr Physical Design CAD Engineer,"Hillsboro, Oregon, United States; Raleigh, North Carolina, United States","Silicon Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Software Engineer,"Dallas, Texas, United States; Houston, Texas, United States; Austin, Texas, United States","Software Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,EHS Campus Manager,"Amsterdam, Noord-Holland, Netherlands",
Microsoft,Principal Security Engineer,"Bellevue, Washington, United States","Security Assurance IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Software Engineer 2,"Atlanta, Georgia, United States",
Microsoft,Principal Technical Program Manager,"Redmond, Washington, United States","Technical Program Management M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Product Manager,"Redmond, Washington, United States","Product Management IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Program Manager,"Redmond, Washington, United States","Technical Program Management M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Software Engineer,"Redmond, Washington, United States","Software Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Software Engineer Manager,"Redmond, Washington, United States","Software Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Product Manager Lead,"Redmond, Washington, United States","Product Management IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Program Manager,"Redmond, Washington, United States","Customer Experience Program Mgmt IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Senior Software Engineer,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Maintenance Technician/ Drifttekniker- Datacenter Gävle,"Gävle, Gävleborg, Sweden",
Microsoft,Senior Product Manager - Microsoft Defender for cloud,"Herzliya, Tel Aviv, Israel; Herzliya, Tel Aviv, Israel",
Microsoft,Software Engineer Romania Dev Center,"Multiple Locations, Multiple Locations, Romania; Bucharest, Bucharest, Romania; Iasi, Iasi, Romania; Timisoara, Timis, Romania",
Microsoft,Principal Product Manager,"Bangalore, Karnataka, India",
Microsoft,Senior Software Engineer,"Hyderabad, Telangana, India",
Microsoft,Senior Software Engineer - UX infrastructure,"Herzliya, Tel Aviv, Israel",
Microsoft,Research SDE,"Bangalore, Karnataka, India",
Microsoft,*Software Engineer - Agent Team - Identity and Network Access,"Herzliya, Tel Aviv, Israel",
Microsoft,Principal Design Manager (SharePoint),"Redmond, Washington, United States",
Microsoft,Principal Security Researcher,"Redmond, Washington, United States",
Microsoft,Fiber Delivery Engineer,"Redmond, Washington, United States; San Francisco, California, United States; Los Angeles, California, United States; Phoenix, Arizona, United States; Portland, Oregon, United States; Dallas, Texas, United States","Technical Program Management IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Program Manager,"Redmond, Washington, United States","Technical Program Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Fiber Delivery Engineer,"Redmond, Washington, United States; San Francisco, California, United States; Phoenix, Arizona, United States; Las Vegas, Nevada, United States; Portland, Oregon, United States; Dallas, Texas, United States","Technical Program Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Senior Director of Supply Planning,"Redmond, Washington, United States",
Microsoft,Director of Supply Planning,"Redmond, Washington, United States",
Microsoft,Principal SWE Manager,"Redmond, Washington, United States; Houston, Texas, United States; Austin, Texas, United States; Dallas, Texas, United States; Atlanta, Georgia, United States; Lakeside, Louisiana, United States","Software Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Senior Designer,"Redmond, Washington, United States","Product Design IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Content Designer 2,"Redmond, Washington, United States","Content Design IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Sr. Accounting Manager (M&A),"Redmond, Washington, United States; Dallas, Texas, United States; Atlanta, Georgia, United States",
Microsoft,Software Engineer 2,"Redmond, Washington, United States",
Microsoft,Software Engineer 2,"Redmond, Washington, United States",
Microsoft,"Sr. Content Manager, Azure Deployments","Redmond, Washington, United States; Atlanta, Georgia, United States; Houston, Texas, United States; Charlotte, North Carolina, United States; Portland, Oregon, United States; Reston, Virginia, United States; Phoenix, Arizona, United States; San Francisco, California, United States; Chicago, Illinois, United States; Orlando, Florida, United States","Technical Writing M4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Principal Product Manager,"Redmond, Washington, United States","Product Management IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Viva Glint Senior Site Reliability Engineer,"Redmond, Washington, United States; Multiple Locations, Multiple Locations, United States","Site Reliability Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Viva Glint Technical Program Manager,"Redmond, Washington, United States; Mountain View, California, United States","Technical Program Management IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Hardware Engineer,"Redmond, Washington, United States; Austin, Texas, United States; Austin, Texas, United States",
Microsoft,Principal Applied Data Scientist,"Redmond, Washington, United States","Software Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Viva New Modules Senior Software Engineer,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Product Manager,"Bellevue, Washington, United States","Product Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Product Manager,"Redmond, Washington, United States","Product Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior SoC and IP Verification Engineer,"Hillsboro, Oregon, United States; Redmond, Washington, United States; Austin, Texas, United States; Raleigh, North Carolina, United States","Silicon Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Designer 2,"Redmond, Washington, United States","Product Design IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Data Scientist,"Redmond, Washington, United States; Atlanta, Georgia, United States; Charlotte, North Carolina, United States; San Francisco, California, United States; Houston, Texas, United States","Data Science IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Senior Technical Program Manager,"Redmond, Washington, United States; Atlanta, Georgia, United States; Charlotte, North Carolina, United States; Houston, Texas, United States; San Francisco, California, United States","Technical Program Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,"Director, NPI Product Engineering","Austin, Texas, United States; Redmond, Washington, United States","NPI Product Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,NPI Product Engineering Program Manager,"Austin, Texas, United States; Redmond, Washington, United States","NPI Product Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Datacenter Engineering Principal Design Manager,"Redmond, Washington, United States; Austin, Texas, United States; Atlanta, Georgia, United States",
Microsoft,DC Technician I,"Manassas, Virginia, United States",
Microsoft,Technical PM 2,"Redmond, Washington, United States; Austin, Texas, United States; Atlanta, Georgia, United States","Technical Program Management IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year. Microsoft has different base pay ranges for different work locations within the United States, which allows us to pay employees competitively and consistently in different geographic markets (see below). The range above reflects the potential base pay across the U.S. for this role (except as noted below); the applicable base pay range will depend on what ultimately is determined to be the candidate’s primary work location. Individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties/requirements, and relevant experience and skills. Base pay ranges are reviewed and typically updated each year. Offers are made within the base pay range applicable at the time. At Microsoft certain roles are eligible for additional rewards, including merit increases, annual bonus and stock. These awards are allocated based on individual performance. In addition, certain roles also have the opportunity to earn sales incentives based on revenue or utilization, depending on the terms of the plan and the employee’s role. Benefits/perks listed here may vary depending on the nature of employment with Microsoft and the country work location. U.S.-based employees have access to healthcare benefits, a 401(k) plan and company match, short-term and long-term disability coverage, basic life insurance, wellbeing benefits, paid vacation time, paid sick and mental health time, and several paid holidays, among others. Our commitment to pay equity We are committed to the principle of pay equity – paying employees equitably for substantially similar work. To learn more about pay equity and our other commitments to increase representation and strengthen our culture of inclusion, check out our annual Diversity & Inclusion Report. ( https://www.microsoft.com/en-us/diversity/inside-microsoft/annual-report ) Understanding roles at Microsoft​ The top of this page displays the role for which the base pay ranges apply – Technical Program Management IC4. The way we define roles includes two things: discipline (the type of work) and career stage (scope and complexity). The career stage has two parts – the first identifies whether the role is a manager (M), an individual contributor (IC), an admin-technician-retail (ATR) job, or an intern. The second part identifies the relative seniority of the role – a higher number (or later letter alphabetically in the case of ATR) indicates greater scope and complexity."
Microsoft,EHS Campus Manager,"Boydton, Virginia, United States","Environmental Health & Safety IC3 - The typical base pay range for this role across the U.S. is USD $72,800 - $144,000 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $95,100 - $157,900 per year."
Microsoft,"Product Designer 2, MS Teams","Vancouver, British Columbia, Canada",
Microsoft,Data Center Technician II CTJ - TS,"Manassas, Virginia, United States",Data Center Technicians ATR-C - The typical base pay range for this role across the U.S. is USD $26.00 - $46.15 per hour. 
Microsoft,CE Controls Engineer CTJ - Poly,"Annapolis Junction, Maryland, United States","Data Center Operations Management IC3 - The typical base pay range for this role across the U.S. is USD $76,400 - $154,100 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $102,700 - $169,200 per year."
Microsoft,CE Operations Manager CTJ - Poly,"Annapolis Junction, Maryland, United States","Data Center Operations Management M4 - The typical base pay range for this role across the U.S. is USD $99,000 - $195,000 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $129,500 - $216,000 per year."
Microsoft,Data Center Technician II CTJ - Poly,"San Antonio, Texas, United States",Data Center Technicians ATR-C - The typical base pay range for this role across the U.S. is USD $26.00 - $46.15 per hour. 
Microsoft,CE Operations Manager CTJ - TS,"Cheyenne, Wyoming, United States","Data Center Operations Management M4 - The typical base pay range for this role across the U.S. is USD $99,000 - $195,000 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $129,500 - $216,000 per year."
Microsoft,Security Systems Manager CTJ - Poly,"Elkridge, Maryland, United States","Security Operations Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Air-Gapped Cloud Construction Project Manager,"Ashburn, Virginia, United States","Construction Project Management IC6 - The typical base pay range for this role across the U.S. is USD $124,800 - $266,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $159,000 - $292,200 per year."
Microsoft,Data Center Technician CTJ - Poly,"Fauquier County, Virginia, United States",Data Center Technicians ATR-C - The typical base pay range for this role across the U.S. is USD $26.00 - $46.15 per hour. 
Microsoft,Critical Environment Mechanical Engineer CTJ - TS,"Cheyenne, Wyoming, United States","Data Center Operations Management IC3 - The typical base pay range for this role across the U.S. is USD $76,400 - $154,100 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $102,700 - $169,200 per year."
Microsoft,Security Systems Manager CTJ - Poly,"Manassas, Virginia, United States","Security Operations Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Software Engineer CTJ - TS/SCI,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Critical Environment Technician 3,"Dulles, Virginia, United States",
Microsoft,CE Technician 4,"Cheyenne, Wyoming, United States","Critical Environment Ops ATR-D - The typical base pay range for this role across the U.S. is USD $31.00 - $53.95 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $42.50 - $59.80 per hour."
Microsoft,DC I&A Tech I,"Quincy, Washington, United States","Materials Handling ATR-C - The typical base pay range for this role across the U.S. is USD $22.00 - $37.05 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $29.50 - $40.30 per hour."
Microsoft,DC Technician I,"Cheyenne, Wyoming, United States","Data Center Technicians ATR-C - The typical base pay range for this role across the U.S. is USD $26.00 - $46.15 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $36.00 - $50.70 per hour."
Microsoft,DC I&A Tech Manager,"Quincy, Washington, United States",
Microsoft,DC Circular Center I&A Tech II,"Quincy, Washington, United States","Materials Handling ATR-C - The typical base pay range for this role across the U.S. is USD $22.00 - $37.05 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $29.50 - $40.30 per hour."
Microsoft,Critical Environment Technician Manager,"Cheyenne, Wyoming, United States",
Microsoft,CE Technician 3,"Cheyenne, Wyoming, United States","Critical Environment Ops ATR-C - The typical base pay range for this role across the U.S. is USD $26.00 - $46.15 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $36.00 - $50.70 per hour."
Microsoft,Critical Environment Technician,"Bothell, Washington, United States","Critical Environment Ops ATR-C - The typical base pay range for this role across the U.S. is USD $26.00 - $46.15 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $36.00 - $50.70 per hour."
Microsoft,Critical Environment Technician,"San Antonio, Texas, United States","Data Center Technicians ATR-C - The typical base pay range for this role across the U.S. is USD $26.00 - $46.15 per hour. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $36.00 - $50.70 per hour."
Microsoft,Senior Software Engineer,"Bellevue, Washington, United States",
